ID1 *,Latitude,Longitude,WaterDepth_Min,WaterDepth_Max,WaterDepth_Notes,TotalLength_Lt,DepositLength_Ld,EvacuatedLength_Le,LengthNotes,ScarpPerimeterLength_Ls,ScarpHeight_Hs,EvacuatedHeight_He,ScarpWidth_Ws,ScarpSurfaceNature,Scarp_Notes,MaxDepositWidth_Wd,MaxDepositThickness_Tdmax_m,MaxDepositThickness_TWTT_Tdmax,MaxUnconfinedDepositThickness_Tumax_m,MaxUnconfinedDepositThickness_TWTT_Tumax,ThicknessNotes,Deposit_Notes,TotalHeightDrop_Ht,SlopeGradient_S,SlopeGradientNotes,SlopeGradientHeadscarp_Ss,SlopeGradientHeadscarpNotes,SlopeGradientToe_St,SlopeGradientToeNotes,OBJECTID_12__
666,49.446984,-122.877214,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,666
667,49.376507,-122.871245,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,667
668,49.374392,-122.87324,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,668
669,49.358407,-122.897426,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,669
670,50.156597,-123.845902,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,670
671,48.477629,-124.342647,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,671
672,48.637232,-123.528403,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,672
673,50.153124,-123.839364,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,673
674,50.147762,-123.829285,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,674
675,50.198004,-123.974972,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,675
676,50.430193,-124.527202,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,676
677,50.420583,-124.537341,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,677
678,50.821625,-124.873533,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,678
679,50.364929,-124.953851,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,679
680,50.355991,-124.96267,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,680
681,50.065466,-124.849927,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,681
682,50.071207,-124.826787,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,682
683,49.787684,-124.032046,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,683
684,49.805553,-123.997723,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,684
685,49.661114,-124.302956,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,685
686,49.870191,-124.067675,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,686
687,49.341718,-124.261448,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,687
688,49.381344,-124.407596,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,688
689,49.385255,-124.441123,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,689
690,49.403475,-124.37302,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,690
691,49.078807,-125.166143,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,691
692,49.071663,-125.154788,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,692
693,49.100457,-124.820974,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,693
694,50.436471,-124.980416,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,694
695,50.443214,-125.008533,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,695
696,50.399197,-124.959817,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,696
697,50.86095,-124.865225,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,697
698,49.095469,-124.831266,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,698
699,53.916614,-128.729908,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,699
700,53.69304,-129.130458,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,700
714,53.497922,-129.186436,60,350,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,701
715,53.455952,-129.184728,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,702
716,53.515993,-129.184325,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,703
717,53.542096,-129.17701,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,704
718,53.550766,-129.176986,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,705
719,53.588523,-129.241631,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,706
720,53.536619,-129.231908,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,707
721,53.563591,-129.230889,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,708
722,53.489406,-129.234002,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,709
723,53.462712,-129.221787,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,710
724,53.528842,-129.175573,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,711
725,53.531379,-129.174579,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,712
726,53.535237,-129.17482,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,713
727,53.524593,-129.17739,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,714
728,53.540456,-129.17492,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,715
729,53.808013,-128.885244,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,716
730,53.716088,-128.806336,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,717
731,53.694967,-128.803797,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,718
732,53.677455,-128.818696,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,719
733,53.655597,-129.187813,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,720
734,50.87931,-125.655985,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,721
735,50.899791,-125.616857,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,722
736,50.902929,-125.607143,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,723
737,50.896948,-125.630651,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,724
738,50.88548,-125.62788,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,725
739,50.988861,-125.540354,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,726
740,50.949717,-125.508235,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,727
741,50.940587,-125.504746,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,728
742,51.018542,-125.579352,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,729
743,50.969398,-125.583489,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,730
744,50.960103,-125.575627,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,731
745,50.955707,-125.569687,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,732
746,50.955273,-125.565833,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,733
747,50.962269,-125.579213,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,734
748,50.931346,-125.510806,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,735
749,50.933184,-125.507645,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,736
750,50.87106,-125.57077,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,737
751,50.875164,-125.559969,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,738
752,50.878164,-125.546687,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,739
753,50.868712,-125.625463,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,740
754,50.813341,-125.617258,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,741
755,50.827453,-125.640341,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,742
756,50.795741,-125.598555,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,743
757,50.784091,-125.60849,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,744
758,50.759903,-125.620521,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,745
759,50.764652,-125.617374,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,746
760,50.756302,-125.640254,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,747
761,50.772692,-125.68199,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,748
762,50.762452,-125.697737,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,749
763,50.743313,-125.676841,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,750
764,50.744864,-125.71339,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,751
765,50.739797,-125.712121,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,752
766,50.722833,-125.685579,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,753
767,50.72634,-125.685078,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,754
768,50.729224,-125.687527,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,755
769,50.694518,-125.703563,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,756
770,50.705921,-125.703657,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,757
771,50.699491,-125.823493,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,758
772,50.816353,-125.669316,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,759
773,50.82168,-125.676395,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,760
774,50.87246,-125.6756,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,761
775,50.807417,-125.64794,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,762
776,51.109824,-126.961137,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,763
777,51.106975,-126.933623,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,764
778,51.105761,-127.012231,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,765
779,51.113058,-127.042162,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,766
780,51.11379,-127.065184,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,767
781,51.106831,-127.03799,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,768
782,51.114694,-127.073696,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,769
783,51.114193,-127.08372,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,770
784,51.107316,-127.078011,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,771
785,51.114761,-127.135045,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,772
786,51.116989,-127.126688,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,773
787,51.110151,-127.10128,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,774
788,51.108682,-127.094429,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,775
789,51.114716,-127.097319,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,776
790,51.115053,-127.106415,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,777
791,51.105089,-126.982939,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,778
792,51.116903,-127.155683,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,779
793,53.963312,-128.683381,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,780
794,53.947904,-128.668746,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,781
795,53.955319,-128.661405,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,782
796,53.974702,-128.659662,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,783
797,53.0631,-129.318963,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,784
798,53.071663,-129.30298,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,785
799,53.086716,-129.362639,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,786
800,53.110933,-129.390641,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,787
801,53.038093,-129.30556,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,788
802,53.83222,-128.5037,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,789
803,53.840538,-128.515344,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,790
804,53.834266,-128.524645,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,791
805,53.835481,-128.541703,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,792
806,53.652137,-129.75208,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,793
807,53.953778,-130.168481,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,794
808,53.717186,-129.831635,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,795
809,53.727213,-129.822157,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,796
810,53.725498,-129.84646,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,797
811,53.669395,-129.100192,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,798
812,53.729233,-129.073758,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,799
813,53.720306,-129.029189,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,800
814,53.707675,-129.122165,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,801
815,53.713249,-129.115004,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,802
816,53.71848,-129.107373,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,803
817,53.005474,-129.299421,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,804
818,53.007777,-129.204302,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,805
819,53.12418,-129.135247,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,806
820,53.272298,-129.169927,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,807
821,53.253316,-129.167619,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,808
822,53.776695,-129.911458,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,809
823,53.773386,-129.90652,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,810
824,53.771331,-129.93502,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,811
825,53.754626,-129.902187,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,812
826,53.74766,-129.887471,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,813
827,53.738839,-129.87088,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,814
828,53.738592,-129.84512,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,815
829,53.688531,-129.79608,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,816
830,53.690021,-129.798392,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,817
831,53.691396,-129.801201,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,818
832,53.693694,-129.804367,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,819
833,53.68269,-129.78742,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,820
834,53.664488,-129.767611,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,821
835,53.615226,-129.714159,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,822
836,53.541101,-129.611279,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,823
837,53.536803,-129.603563,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,824
838,53.533761,-129.590833,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,825
839,53.589083,-129.686288,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,826
840,53.578052,-129.667867,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,827
841,53.554114,-129.626837,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,828
842,53.555263,-129.629033,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,829
843,53.561302,-129.639601,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,830
844,53.523669,-129.575749,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,831
845,53.521489,-129.5709,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,832
846,53.519222,-129.56559,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,833
847,53.516045,-129.56699,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,834
848,53.509295,-129.550387,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,835
849,53.511604,-129.55399,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,836
850,53.504199,-129.543149,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,837
851,53.450346,-129.449615,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,838
852,53.443097,-129.438538,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,839
853,53.426158,-129.412701,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,840
854,53.429316,-129.416961,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,841
855,53.43089,-129.420949,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,842
856,53.415989,-129.398466,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,843
857,53.409713,-129.392184,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,844
858,53.39977,-129.375185,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,845
859,53.401463,-129.377769,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,846
860,53.40371,-129.380797,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,847
861,53.405301,-129.382975,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,848
862,53.406188,-129.385004,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,849
701,53.385415,-129.349943,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,850
702,53.387974,-129.353506,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,851
703,53.38908,-129.356558,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,852
704,53.390653,-129.357983,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,853
705,53.394106,-129.363012,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,854
706,53.392905,-129.361618,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,855
707,54.073476,-130.249339,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,856
708,54.123264,-130.284061,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,857
709,54.110038,-130.269938,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,858
710,54.18451,-130.517219,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,859
711,50.890548,-127.918118,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,860
712,50.88925,-127.913761,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,861
713,50.889144,-127.909863,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,862
863,50.889875,-127.907406,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,863
864,50.888683,-127.904603,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,864
865,50.884544,-127.867943,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,865
866,50.851662,-127.753327,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,866
867,50.855167,-127.770755,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,867
868,50.855064,-127.768649,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,868
869,50.854466,-127.763356,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,869
870,50.853741,-127.761036,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,870
871,50.857832,-127.782723,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,871
872,50.811463,-127.592594,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,872
873,50.808093,-127.567518,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,873
874,50.796549,-127.496016,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,874
875,51.116351,-127.149703,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,875
876,51.130222,-127.210266,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,876
877,51.130968,-127.215341,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,877
878,51.131369,-127.246092,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,878
879,51.104557,-126.954832,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,879
880,51.104336,-126.950762,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,880
881,51.1058,-126.971693,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,881
882,51.123927,-127.147001,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,882
883,51.127643,-127.170556,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,883
884,51.170997,-127.073208,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,884
885,51.170715,-127.069462,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,885
886,51.170658,-127.065204,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,886
887,51.171465,-127.054412,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,887
888,51.172264,-127.049921,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,888
889,51.170879,-127.060763,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,889
890,51.16451,-126.985133,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,890
891,51.165748,-126.97527,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,891
892,51.165499,-126.968051,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,892
893,51.163297,-126.955365,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,893
894,51.16365,-126.948097,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,894
895,51.163556,-126.965912,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,895
896,51.168853,-126.947936,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,896
897,51.167364,-126.956332,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,897
898,51.179403,-126.920979,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,898
899,51.167001,-127.107693,0,0,,0,0,0,,0,0,0,0,,,0,0,0,,,,,0,0,,0,,0,,899
