286,FALSE,,,0.086532,,,,,,,
287,FALSE,,,0.292172,,,,,,,
288,FALSE,,,2.388623,,,,,,,
289,FALSE,,,1.233507,,,,,,,
290,FALSE,,,0.371049,,,,,,,
291,FALSE,,,0.107262,,,,,,,
292,FALSE,,,0.067648,,,,,,,
293,FALSE,,,0.775893,,,,,,,
294,FALSE,,,0.376226,,,,,,,
295,FALSE,,,0.157806,,,,,,,
296,FALSE,,,0.525776,,,,,,,
297,FALSE,,,0.214267,,,,,,,
298,FALSE,,,4.754424,,,,,,,
299,FALSE,,,5.284446,,,,,,,
300,FALSE,,,0.027444,,,,,,,
301,FALSE,,,0.418189,,,,,,,
302,FALSE,,,0.292844,,,,,,,
303,FALSE,,,0.240246,,,,,,,
304,FALSE,,,0.209592,,,,,,,
305,FALSE,,,0.083649,,,,,,,
306,FALSE,,,0.097943,,,,,,,
307,FALSE,,,0.520582,,,,,,,
308,FALSE,,,0.171338,,,,,,,
309,FALSE,,,0.65839,,,,,,,
310,FALSE,,,0.560002,,,,,,,
311,FALSE,,,0.210174,,,,,,,
312,FALSE,,,0.443734,,,,,,,
313,FALSE,,,1.402346,,,,,,,
314,FALSE,,,0.293977,,,,,,,
315,FALSE,,,0.446871,,,,,,,
316,FALSE,,,0.120715,,,,,,,
317,FALSE,,,0.06528,,,,,,,
318,FALSE,,,0.252643,,,,,,,
319,FALSE,,,0.527247,,,,,,,
320,FALSE,,,0.173817,,,,,,,
321,FALSE,,,0.045569,,,,,,,
322,FALSE,,,0.007766,,,,,,,
323,FALSE,,,0.005018,,,,,,,
324,FALSE,,,0.221278,,,,,,,
325,FALSE,,,0.737526,,,,,,,
326,FALSE,,,0.404539,,,,,,,
327,FALSE,,,0.056083,,,,,,,
328,FALSE,,,0.248351,,,,,,,
329,FALSE,,,0.104104,,,,,,,
330,FALSE,,,0.025098,,,,,,,
331,FALSE,,,0.078461,,,,,,,
332,FALSE,,,0.112719,,,,,,,
333,FALSE,,,1.61655,,,,,,,
334,FALSE,,,0.036272,,,,,,,
335,FALSE,,,0.023447,,,,,,,
336,FALSE,,,0.249373,,,,,,,
337,FALSE,,,0.079553,,,,,,,
338,FALSE,,,0.09075,,,,,,,
339,FALSE,,,0.069157,,,,,,,
340,FALSE,,,0.393207,,,,,,,
341,FALSE,,,0.039118,,,,,,,
342,FALSE,,,0.032553,,,,,,,
343,FALSE,,,0.288505,,,,,,,
344,FALSE,,,0.164529,,,,,,,
345,FALSE,,,0.430481,,,,,,,
346,FALSE,,,0.575731,,,,,,,
347,FALSE,,,0.561912,,,,,,,
348,FALSE,,,0.349342,,,,,,,
349,FALSE,,,2.052866,,,,,,,
350,FALSE,,,1.063079,,,,,,,
351,FALSE,,,0.163659,,,,,,,
352,FALSE,,,0.584961,,,,,,,
353,FALSE,,,0.110237,,,,,,,
354,FALSE,,,0.614841,,,,,,,
355,FALSE,,,0.050121,,,,,,,
356,FALSE,,,0.05756,,,,,,,
357,FALSE,,,0.169544,,,,,,,
358,FALSE,,,0.081831,,,,,,,
359,FALSE,,,0.070366,,,,,,,
360,FALSE,,,0.098411,,,,,,,
361,FALSE,,,0.693764,,,,,,,
362,FALSE,,,0.055159,,,,,,,
363,FALSE,,,0.099834,,,,,,,
364,FALSE,,,0.029267,,,,,,,
365,FALSE,,,0.330185,,,,,,,
366,FALSE,,,0.546172,,,,,,,
367,FALSE,,,0.029514,,,,,,,
368,FALSE,,,0.059526,,,,,,,
369,FALSE,,,0.02054,,,,,,,
370,FALSE,,,0.116304,,,,,,,
371,FALSE,,,0.078011,,,,,,,
372,FALSE,,,0.011047,,,,,,,
373,FALSE,,,0.813074,,,,,,,
374,FALSE,,,0.012588,,,,,,,
375,FALSE,,,0.35696,,,,,,,
376,FALSE,,,1.210815,,,,,,,
382,FALSE,,,1.64653,,,,,,,
383,FALSE,,,0.094405,,,,,,,
384,FALSE,,,0.22152,,,,,,,
385,FALSE,,,0.725084,,,,,,,
386,FALSE,,,0.307523,,,,,,,
387,FALSE,,,0.085708,,,,,,,
173,FALSE,,,0.11202,,,,,,,
174,FALSE,,,0.514791,,,,,,,
175,FALSE,,,0.679417,,,,,,,
176,FALSE,,,1.050569,,,,,,,
177,FALSE,,,0.116516,,,,,,,
178,FALSE,,,0.092399,,,,,,,
179,FALSE,,,0.078528,,,,,,,
180,FALSE,,,0.068497,,,,,,,
181,FALSE,,,0.094506,,,,,,,
182,FALSE,,,0.089929,,,,,,,
183,FALSE,,,0.247389,,,,,,,
184,FALSE,,,0.274147,,,,,,,
185,FALSE,,,0.372619,,,,,,,
186,FALSE,,,0.129202,,,,,,,
187,FALSE,,,0.076548,,,,,,,
188,FALSE,,,0.035818,,,,,,,
189,FALSE,,,0.541456,,,,,,,
190,FALSE,,,0.204274,,,,,,,
191,FALSE,,,0.054675,,,,,,,
192,FALSE,,,0.086827,,,,,,,
193,FALSE,,,0.126017,,,,,,,
388,FALSE,,,0.031375,,,,,,,
389,FALSE,,,0.038613,,,,,,,
390,FALSE,,,0.037633,,,,,,,
391,FALSE,,,0.082324,,,,,,,
392,FALSE,,,0.010995,,,,,,,
393,FALSE,,,0.02902,,,,,,,
394,FALSE,,,0.02716,,,,,,,
395,FALSE,,,0.012867,,,,,,,
396,FALSE,,,0.021623,,,,,,,
397,FALSE,,,0.018203,,,,,,,
398,FALSE,,,0.034152,,,,,,,
399,FALSE,,,0.024694,,,,,,,
400,FALSE,,,0.034441,,,,,,,
401,FALSE,,,0.045794,,,,,,,
402,FALSE,,,0.076195,,,,,,,
403,FALSE,,,0.117265,,,,,,,
404,FALSE,,,0.037813,,,,,,,
405,FALSE,,,0.188588,,,,,,,
406,FALSE,,,0.038667,,,,,,,
407,FALSE,,,0.062572,,,,,,,
408,FALSE,,,0.0625,,,,,,,
409,FALSE,,,0.011376,,,,,,,
410,FALSE,,,0.075328,,,,,,,
411,FALSE,,,0.020574,,,,,,,
412,FALSE,,,0.016273,,,,,,,
413,FALSE,,,0.007427,,,,,,,
414,FALSE,,,0.139968,,,,,,,
415,FALSE,,,0.290082,,,,,,,
416,FALSE,,,0.059249,,,,,,,
417,FALSE,,,0.053424,,,,,,,
418,FALSE,,,0.044223,,,,,,,
419,FALSE,,,0.016369,,,,,,,
420,FALSE,,,0.022011,,,,,,,
421,FALSE,,,0.02553,,,,,,,
422,FALSE,,,0.033124,,,,,,,
423,FALSE,,,0.029831,,,,,,,
424,FALSE,,,0.02799,,,,,,,
425,FALSE,,,0.016538,,,,,,,
426,FALSE,,,0.06453,,,,,,,
427,FALSE,,,0.111892,,,,,,,
428,FALSE,,,0.09737,,,,,,,
429,FALSE,,,0.122395,,,,,,,
430,FALSE,,,0.762604,,,,,,,
431,FALSE,,,0.728507,,,,,,,
